orderHash,maker,taker,makerAssetId,takerAssetId,makerAmountFilled,takerAmountFilled,fee,event
0x26824efda6160c2a77df660ee3e3c25cedf1c34b37d2749a8ae0ad4673ab3066,0xea5981ca48dc40c950fc1b2496c4a0ef900bb841,0xea5981ca48dc40c950fc1b2496c4a0ef900bb841,0,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890677488,57896044618658097711785492504343953926634992332820282019728792003956565210593,0,OrderFilled
0x2299f1a53c34515e490b6236391e627124ff5d552a301aeff0afc16647ce478a,0xea5981ca48dc40c950fc1b2496c4a0ef900bb841,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890482176,390625,195312,57896044618658097711785492504343953926634992332820282019728792003956564819968,OrderFilled
0x136b305c61b0d37bff603c951b1ed15f8ca2b339a5a4b9b5de8ca39471b941b1,0xea5981ca48dc40c950fc1b2496c4a0ef900bb841,0xea5981ca48dc40c950fc1b2496c4a0ef900bb841,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890482176,390625,195312,57896044618658097711785492504343953926634992332820282019728792003956564819968,OrderFilled
0xafd8e6fd38b48897e13795c8bc8884b95cf601e0828c3ce617b494655e7c6afd,0xea5981ca48dc40c950fc1b2496c4a0ef900bb841,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890677488,57896044618658097711785492504343953926634992332820282019728792003956565210593,0,OrderFilled
0x57f4bdd17c427ae00e9d129b95b9c1b19eba0c320a205e00da48d87d8f6b2668,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890482176,117187,57896044618658097711785492504343953926634992332820282019728792003956564879733,72370055773322622139731865630429942408293740416025352524660990004945706024960,OrderFilled
0x2de5fd341b3c4c3def5eac2f1d8e7ff4a17217a54fe87e7380e83ca1a3e02d48,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890541941,72370055773322622139731865630429942408293740416025352524660990004945706142147,57896044618658097711785492504343953926634992332820282019728792003956564819968,OrderFilled
0xfebca36af48dae717c2bad40b3c61b2836261d27a6e4f3939a326c3d4375147d,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890482176,117187,57896044618658097711785492504343953926634992332820282019728792003956564879733,72370055773322622139731865630429942408293740416025352524660990004945706024960,OrderFilled
0xd6d089f0085c0afaf22cf00e63315e323b4b4f999fa86e394a8d1abc8429bb9f,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890541941,72370055773322622139731865630429942408293740416025352524660990004945706142147,57896044618658097711785492504343953926634992332820282019728792003956564819968,OrderFilled
0xa5fd8a0d79a80a07f7638692a4101714750c459b046508096d7a2754a6f2e92b,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890522019,86844066927987146567678238756515930889952488499230423029593188005934847308077,0,OrderFilled
0xcd919b390db562c80da391633d91d41dea18017cf33875ef916feeee57d07cee,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890482176,78125,39843,86844066927987146567678238756515930889952488499230423029593188005934847229952,OrderFilled
0x9a363460e702fef4deabb375c1e27fe691b6abc04410c8c331860894d523c896,0x56ac4f06c203d9dcfb1bc23a0ab06995de35de67,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890482176,58593,86844066927987146567678238756515930889952488499230423029593188005934847260420,86844066927987146567678238756515930889952488499230423029593188005934847229952,OrderFilled
0xcd0e74916731c14a1aa7e106b2c550b3ecb7591151dae0153012bbd7b8a7c733,0x56ac4f06c203d9dcfb1bc23a0ab06995de35de67,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890482176,12428,113078212145816597093331040047546785012958969400039613319782796882727665670835,108102770811400666821224474285454726472388774746437870333712353819887648374784,OrderFilled
0x0287ac4085758e8ed2087485aee1a0a64c14fd56268c38e3db73add0f7fc50eb,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890519480,79154748502071617965331728033282749509071278580027729323847957817909366035822,84130189836487548237438293795374808049641473233629472309918400880749383254016,OrderFilled
0xc84fb921d211f2f497a62e5d230a3c02c36af6022407668550d60d20220b0fa7,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890482176,117187,57896044618658097711785492504343953926634992332820282019728792003956564879733,72370055773322622139731865630429942408293740416025352524660990004945706024960,OrderFilled
0xcd0e74916731c14a1aa7e106b2c550b3ecb7591151dae0153012bbd7b8a7c733,0x56ac4f06c203d9dcfb1bc23a0ab06995de35de67,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890482176,24857,110364335054316998763091095086405662172647954134438662600108009757542201701735,100865765234068404607251287722411732231559400704835335081246254819393077772288,OrderFilled
0x03f0c3e3a9109867cc82a66db1bbbc97f10e3f5c286d7219086682138fa1c55f,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890555613,57443731770074831323412168344153766786583156455220123566449660816425654299357,52468290435658901051305602582061708246012961801618380580379217753585636868096,OrderFilled
0x1c42aee43a6c1cb8ea8a66742a5673fabac6b98acd4346131ffe199adc7c6ebe,0xea5981ca48dc40c950fc1b2496c4a0ef900bb841,0xea5981ca48dc40c950fc1b2496c4a0ef900bb841,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890482176,390625,195312,57896044618658097711785492504343953926634992332820282019728792003956564819968,OrderFilled
0x293aa7af694af33e1aa09b043c8041749afa51bb923fb0bbf11e91e54dd7cfac,0xea5981ca48dc40c950fc1b2496c4a0ef900bb841,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890677488,57896044618658097711785492504343953926634992332820282019728792003956565210593,0,OrderFilled
0x09d1de81852df628b515e92e41f20b03755c978c1ef43cff6798760b7ed6e796,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,29294182706402347421201018820735191884095666708374564266766612179897655362,23067955277746585807039532169699544142643629757608081117235690564076443795456,58593,86844066927987146567678238756515930889952488499230423029593188005934847262178,65133050195990359925758679067386948167464366374422817272194891004451135422464,OrderFilled
0x3b4d20e005af847fabdff1caad56391c1affc1e95cd303afd0ae7afb6bea8b64,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890486733,33471150795161712739625987854073848363835854942411725542655707877287389047937,25781832369246184137279477130840666982954645023209031836910477689261907771392,OrderFilled
0x877550bc9f5dfe578c7217a5a09e086f99b60bc90a9fc0957950ff2b840f1672,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,29294182706402347421201018820735191884095666708374564266766612179897655362,23067955277746585807039532169699544142643629757608081117235690564076443834518,57896044618658097711785492504343953926634992332820282019728792003956564889954,112625899297233330704957715887356597872907133522439454866503665695196755001344,OrderFilled
0x2c30d2c3c0457934938148ec64df646f2c5cf60b411bbc378cbc8b99448a1db8,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890513426,78125,0,OrderFilled
0x75fa53d069c47df461f95e4ffc7e232543156266859209350ba4415056d9cd4a,0x11fae40c66a22907a51c9b248e3dadd57e161f58,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890504441,72370055773322622139731865630429942408293740416025352524660990004945706083553,86844066927987146567678238756515930889952488499230423029593188005934847229952,OrderFilled
0x6414896d4392163f12fa6748b7d5d8cd47a879dbb5a854449a23703530815990,0x11fae40c66a22907a51c9b248e3dadd57e161f58,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,29294182706402347421201018820735191884095666708374564266766612179897655362,23067955277746585807039532169699544142643629757608081117235690564076443795456,21898,77797809956321818800211755552712188088915770947227253964010564255316633991285,14021698306081258039573048965895801341606912205604912051653066813458230542336,OrderFilled
0x6e9e6c03b4da117d5db4f0378bb3d4e7a881b52afe35984554b3f884ed8bd036,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,29294182706402347421201018820735191884095666708374564266766612179897655362,23067955277746585807039532169699544142643629757608081117235690564076443893112,28948022309329048855892746252171976963317496166410141009864396001978282568601,48849787646992769944319009300540211125598274780817112954146168253338351566848,OrderFilled
0xbc654e6a03c2e29c4ffaaec4ea0b7fd99a02fdfead9c7b898fde525541c715e1,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890521238,57896044618658097711785492504343953926634992332820282019728792003956564898093,0,OrderFilled
0xd40b90cd317ab1428dd3e1b5c805ca3a9190e969efc56e7aa10f618df0890bdf,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890482176,78125,39062,57896044618658097711785492504343953926634992332820282019728792003956564819968,OrderFilled
0x6414896d4392163f12fa6748b7d5d8cd47a879dbb5a854449a23703530815990,0x11fae40c66a22907a51c9b248e3dadd57e161f58,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,29294182706402347421201018820735191884095666708374564266766612179897655362,23067955277746585807039532169699544142643629757608081117235690564076443795456,36695,8593944123082061379093159043613555660984881674403010612303492563087302614682,86391754079403880179304914596325743749900652621630264576314056818403936567296,OrderFilled
0x3c354b91b813ab5f7f0d0ebe38d3708a876929669f5146e7c6f91cb623c16599,0x78f98638a1afd2dd94b3003d8d615ca219fe0dc6,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890482325,108102770811400666821224474285454726472388774746437870333712353819887648389777,41612782069660507730345822737497216884768900739214577701680069252843780964352,OrderFilled
0x516d8540b29e9341815dac68a7665cb662c99b4a0c58bdc599dccdd86b57fd02,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,29294182706402347421201018820735191884095666708374564266766612179897655362,23067955277746585807039532169699544142643629757608081117235690564076443834518,57896044618658097711785492504343953926634992332820282019728792003956564871656,50206726192742569109438981781110772545753782413617588313983561815931083554816,OrderFilled
0x04dbdc6405d9f77ef754a1fb8ce29f29e8706f9a864323ff635926f6ea255c40,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,29294182706402347421201018820735191884095666708374564266766612179897655362,23067955277746585807039532169699544142643629757608081117235690564076443795456,117187,57896044618658097711785492504343953926634992332820282019728792003956564879733,72370055773322622139731865630429942408293740416025352524660990004945706024960,OrderFilled
0x3c354b91b813ab5f7f0d0ebe38d3708a876929669f5146e7c6f91cb623c16599,0x78f98638a1afd2dd94b3003d8d615ca219fe0dc6,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890482361,51563664738492368274558954261681333965909290046418063673820955378523815561328,61514547407324228818772085785865451047049679353621549645961841504203850121216,OrderFilled
0x5caf0b9c019a69d1d70e632d0984869ae1f0e24f355137e661b033784e271646,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,29294182706402347421201018820735191884095666708374564266766612179897655362,23067955277746585807039532169699544142643629757608081117235690564076443873581,135732,3618502788666131106986593281521497120414687020801267626233049500247285301248,OrderFilled
0xdfc8a302259a2faec180d05082e4ff20e9fa1a9b5f4197ca842a841da9f65df5,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x78f98638a1afd2dd94b3003d8d615ca219fe0dc6,0,29294182706402347421201018820735191884095666708374564266766612179897655362,23067955277746585807039532169699544142643629757608081117235690564076443796432,65133050195990359925758679067386948167464366374422817272194891004451135427346,94081072505319408781651425319558925130781862540832958282059287006429417832448,OrderFilled
0x8b7287bac4a591e3f0f8a321a00062d861dabffa0523cb5ad9bcfff4967ee3c2,0x78f98638a1afd2dd94b3003d8d615ca219fe0dc6,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890486082,28948022309329048855892746252171976963317496166410141009864396001978282414866,94081072505319408781651425319558925130781862540832958282059287006429417832448,OrderFilled
0xdfc8a302259a2faec180d05082e4ff20e9fa1a9b5f4197ca842a841da9f65df5,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x78f98638a1afd2dd94b3003d8d615ca219fe0dc6,0,29294182706402347421201018820735191884095666708374564266766612179897655362,23067955277746585807039532169699544142643629757608081117235690564076443796432,65133050195990359925758679067386948167464366374422817272194891004451135427346,94081072505319408781651425319558925130781862540832958282059287006429417832448,OrderFilled
0xb4dec874a1d5d405a16cadffabb39f9bbfee49718c015e3ffcdaf24610c7c906,0x78f98638a1afd2dd94b3003d8d615ca219fe0dc6,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890486082,28948022309329048855892746252171976963317496166410141009864396001978282414866,94081072505319408781651425319558925130781862540832958282059287006429417832448,OrderFilled
0xdfc8a302259a2faec180d05082e4ff20e9fa1a9b5f4197ca842a841da9f65df5,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x78f98638a1afd2dd94b3003d8d615ca219fe0dc6,0,29294182706402347421201018820735191884095666708374564266766612179897655362,23067955277746585807039532169699544142643629757608081117235690564076443796432,65133050195990359925758679067386948167464366374422817272194891004451135427346,94081072505319408781651425319558925130781862540832958282059287006429417832448,OrderFilled
0x13bc59835dfb39574a86256f7377d8b9f5cb453b6373d541b52f9b6de2bd2b2d,0x78f98638a1afd2dd94b3003d8d615ca219fe0dc6,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890486082,28948022309329048855892746252171976963317496166410141009864396001978282414866,94081072505319408781651425319558925130781862540832958282059287006429417832448,OrderFilled
0xdfc8a302259a2faec180d05082e4ff20e9fa1a9b5f4197ca842a841da9f65df5,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0,29294182706402347421201018820735191884095666708374564266766612179897655362,23067955277746585807039532169699544142643629757608081117235690564076443818893,57896044618658097711785492504343953926634992332820282019728792003956564937155,57896044618658097711785492504343953926634992332820282019728792003956564819968,OrderFilled
0x987249f6fe8e248b36a75fc7d6076c4074899b05c32c5b855262d32596661ea0,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,29294182706402347421201018820735191884095666708374564266766612179897655362,23067955277746585807039532169699544142643629757608081117235690564076443795456,117187,57896044618658097711785492504343953926634992332820282019728792003956564843405,57896044618658097711785492504343953926634992332820282019728792003956564819968,OrderFilled
0x87fcc6890b357fbe5a95304ee3811484ef87f9a042278226e499bca54faae52f,0x0c192cec48ec514d152982ab18a663f146570b9e,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0,29294182706402347421201018820735191884095666708374564266766612179897655362,23067955277746585807039532169699544142643629757608081117235690564076443809518,57896044618658097711785492504343953926634992332820282019728792003956564898093,0,OrderFilled
0x5503949d6cd59fc1e9d05dc9fb3df4e8b6ac1508bb5ccead0234864fd5ca2253,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890546238,57896044618658097711785492504343953926634992332820282019728792003956564898093,0,OrderFilled
0x87fcc6890b357fbe5a95304ee3811484ef87f9a042278226e499bca54faae52f,0x0c192cec48ec514d152982ab18a663f146570b9e,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0,29294182706402347421201018820735191884095666708374564266766612179897655362,23067955277746585807039532169699544142643629757608081117235690564076443816549,86844066927987146567678238756515930889952488499230423029593188005934847347139,57896044618658097711785492504343953926634992332820282019728792003956564819968,OrderFilled
0x1839e86f81d9588493f1f0faa2e94238b6ac4ccf7dd974520ba8ed0336ac824c,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890578269,86844066927987146567678238756515930889952488499230423029593188005934847347139,57896044618658097711785492504343953926634992332820282019728792003956564819968,OrderFilled
0x97d8e33c2691c7540ffbc306864b5b993b5382520cf673103850427193f2ffb1,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890482176,28136,28495709460745782467519422091981789823265660288809982556585264814447371761677,56086793224325032158292195863583205366427648822419648206612267253832922169344,OrderFilled
0xdb281d0a450dabc61625c8033b515fa80b9e1d44283839977c8951508993f682,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890496525,56086793224325032158292195863583205366427648822419648206612267253832922197480,28495709460745782467519422091981789823265660288809982556585264814447371747328,OrderFilled
0x3a18a0d3b49dca392311405561f14d09883e1f12161993052f8dbb7df0e4fddf,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890482176,28136,28495709460745782467519422091981789823265660288809982556585264814447371761677,56086793224325032158292195863583205366427648822419648206612267253832922169344,OrderFilled
0x40dc61697baac1ee2eb579f3136c7d65b95127dc666039c7b4b9c40ce33422e9,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890496525,56086793224325032158292195863583205366427648822419648206612267253832922197480,28495709460745782467519422091981789823265660288809982556585264814447371747328,OrderFilled
0x128d17b6dc67e4241318df3475119e6dec1452f36b6f1ca5fc0da14f773059cd,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890482176,76593,15378636851831057204693021446466362761762419838405387411490460376050962569366,57443731770074831323412168344153766786583156455220123566449660816425654157312,OrderFilled
0x5046c81bc3bfab8ed64b872b0c59c36b51168503e95220c0094bd55d25daf028,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890521238,57443731770074831323412168344153766786583156455220123566449660816425654233905,15378636851831057204693021446466362761762419838405387411490460376050962530304,OrderFilled
0x128d17b6dc67e4241318df3475119e6dec1452f36b6f1ca5fc0da14f773059cd,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890482176,14068,13569385457497991651199724805705614201555076328004753598373935625927319886854,85487128382237347402558266275945369469796980866429947669755794443342115241984,OrderFilled
0xc199fa1c010b1d4b91ded9a47a1b0d35dba59440e368bf1fffcdffa43fcbc275,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890489350,85487128382237347402558266275945369469796980866429947669755794443342115256052,13569385457497991651199724805705614201555076328004753598373935625927319879680,OrderFilled
0x5d557019d860d015502e09972931a36620f6af34df93ee54886ce8232c8e6db8,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890482176,117187,57896044618658097711785492504343953926634992332820282019728792003956564879733,72370055773322622139731865630429942408293740416025352524660990004945706024960,OrderFilled
0x9ba4ae0b52e61a8649334978b5f5dc9519f08be0cf4d7df7f164a3d74e6d4669,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890482176,30611,54729854678575232993172223383012643946272141189619172846774873691240190197293,111721273600066797928211067566976223592803461767239137959945403320134933676032,OrderFilled
0x418d2f3c53086d2c2e402a739fae20986de9e048b5ed49d75c914975282d920f,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890557859,68299240136073224644371948188718258147827217517623926445148809317167510208854,112625899297233330704957715887356597872907133522439454866503665695196755001344,OrderFilled
0xb653c7ed0266b26877f31700fb9461ba8085b3e6127da224d85e07bf5fb27c57,0x0c192cec48ec514d152982ab18a663f146570b9e,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890532957,28948022309329048855892746252171976963317496166410141009864396001978282605296,57896044618658097711785492504343953926634992332820282019728792003956564819968,OrderFilled
0x327d52122840903261e077fe49b6de10a6bbf68aaee45a47cf388a432e8c82ad,0x0c192cec48ec514d152982ab18a663f146570b9e,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890506590,7237005577332262213973186563042994240829374041602535252466099000494570700152,28948022309329048855892746252171976963317496166410141009864396001978282409984,OrderFilled
0x23b2743d3f7081231ef5732455e90cf84806c3185da09b88fe11fb682bbde1e6,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890482176,292968,86844066927987146567678238756515930889952488499230423029593188005934847305147,36185027886661311069865932815214971204146870208012676262330495002472853012480,OrderFilled
0x327d52122840903261e077fe49b6de10a6bbf68aaee45a47cf388a432e8c82ad,0x0c192cec48ec514d152982ab18a663f146570b9e,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890555418,21711016731996786641919559689128982722488122124807605757398297001483712100456,86844066927987146567678238756515930889952488499230423029593188005934847229952,OrderFilled
0x96f11e163684c6b56aadb90db5bfde2be663d4ed4614a7f0c944c486e18c70b7,0x0c192cec48ec514d152982ab18a663f146570b9e,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890486863,57896044618658097711785492504343953926634992332820282019728792003956564839499,28948022309329048855892746252171976963317496166410141009864396001978282409984,OrderFilled
0x98da83b6a1a4bda2a7488db4bb23db3213e9498bb8e89c4d4e6adf917123d01c,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890482176,312500,77929,79607061350654884353705052193472936649123114457627887777127089005440276627456,OrderFilled
0x96f11e163684c6b56aadb90db5bfde2be663d4ed4614a7f0c944c486e18c70b7,0x0c192cec48ec514d152982ab18a663f146570b9e,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890543113,57896044618658097711785492504343953926634992332820282019728792003956565073874,28948022309329048855892746252171976963317496166410141009864396001978282409984,OrderFilled
0x46419edac3e98da86b50ddc9e113980b8a512906c770f9b2705d49f4aff76885,0x0c192cec48ec514d152982ab18a663f146570b9e,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890486668,21711016731996786641919559689128982722488122124807605757398297001483711827019,28948022309329048855892746252171976963317496166410141009864396001978282409984,OrderFilled
0x44a7b5991c69302f7ee774222f627ce84cb0c8dd78deee57a10c30732a18f5c0,0x388911e52bb2eb440b9f03ed24bcef13c93e1499,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,257103983037378177634147924423081804999237965966329774190985199732065598146,20806391034830253865172911368748608442384450369607288850840034626421890482176,273437,57896044618658097711785492504343953926634992332820282019728792003956564885397,79607061350654884353705052193472936649123114457627887777127089005440276627456,OrderFilled
