event,blockNumber,txIndex,orderHash,maker,taker,makerAssetId,takerAssetId,makerAmountFilled,takerAmountFilled,fee,data
OrderFilled,37021498,60,0x1308c5c95bbed91ef60db913f88245ed9d7d710d09d267034de25ea4f0a406db,0x569e37de70cfc302405dc0577ae46f3140bc67db,0xb47421a1b1b1d82a630684b393ae0cfc2bd0abb7,109116338599204431446574747251192624868451978658636298128248845415338473031066,0,18030000,16227000,0,f13da8b6ba02b2b424206f356ba6ff5d61ed31ee9e186e513d4f1d292c3a059a00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001131db00000000000000000000000000000000000000000000000000000000000f79ab80000000000000000000000000000000000000000000000000000000000000000
OrderFilled,37021498,60,0x54567a082e96ad204da2191c185c69524c62f054282a172394f50efae16345fa,0xb47421a1b1b1d82a630684b393ae0cfc2bd0abb7,CTF_Exchange,102894439065827948528517742821392984534879642748379345137452173673949276014977,0,117640000,11764000,0,e37c304e8b85da86a36fecd1317c1bb7dd322931459b04665fbf0c818686098100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007030b400000000000000000000000000000000000000000000000000000000000b381200000000000000000000000000000000000000000000000000000000000000000
OrderFilled,37024286,37,0x1308c5c95bbed91ef60db913f88245ed9d7d710d09d267034de25ea4f0a406db,0x569e37de70cfc302405dc0577ae46f3140bc67db,0x066a7727f53124db18aa963f900bb95b36f7550d,109116338599204431446574747251192624868451978658636298128248845415338473031066,0,1111111,999999,0,f13da8b6ba02b2b424206f356ba6ff5d61ed31ee9e186e513d4f1d292c3a059a0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010f44700000000000000000000000000000000000000000000000000000000000f423f0000000000000000000000000000000000000000000000000000000000000000
OrderFilled,37024286,37,0x3ff67ba4fa5f0e03c7d126636bb16ee88aa3e0cc8df7eef642bed8373319b85b,0x066a7727f53124db18aa963f900bb95b36f7550d,CTF_Exchange,0,109116338599204431446574747251192624868451978658636298128248845415338473031066,1000000,1111111,0,0000000000000000000000000000000000000000000000000000000000000000f13da8b6ba02b2b424206f356ba6ff5d61ed31ee9e186e513d4f1d292c3a059a00000000000000000000000000000000000000000000000000000000000f4240000000000000000000000000000000000000000000000000000000000010f4470000000000000000000000000000000000000000000000000000000000000000
OrderFilled,37025177,49,0x1308c5c95bbed91ef60db913f88245ed9d7d710d09d267034de25ea4f0a406db,0x569e37de70cfc302405dc0577ae46f3140bc67db,0x17d5e2f2dcb09f4141ebf966310d125a03d895a6,109116338599204431446574747251192624868451978658636298128248845415338473031066,0,200000000,180000000,0,f13da8b6ba02b2b424206f356ba6ff5d61ed31ee9e186e513d4f1d292c3a059a0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000bebc200000000000000000000000000000000000000000000000000000000000aba95000000000000000000000000000000000000000000000000000000000000000000
OrderFilled,37025177,49,0xa9adc19b39085d3ca200bfd17250571c50dfbdfeb4754161f32bfd15890b0442,0x17d5e2f2dcb09f4141ebf966310d125a03d895a6,CTF_Exchange,0,109116338599204431446574747251192624868451978658636298128248845415338473031066,180000000,200000000,0,0000000000000000000000000000000000000000000000000000000000000000f13da8b6ba02b2b424206f356ba6ff5d61ed31ee9e186e513d4f1d292c3a059a000000000000000000000000000000000000000000000000000000000aba9500000000000000000000000000000000000000000000000000000000000bebc2000000000000000000000000000000000000000000000000000000000000000000
OrderFilled,37025866,50,0xaa6fcbfcab89d62900967b46c476b46172fe3c8eaf41a60c82a67d6efa19a46b,0x7789806c754eb0af4c3abeb026c218b4ba78f823,0x7f3b8eab7ebe88178c39c68b8b29c51bcf731bfa,0,65818619657568813474341868652308942079804919287380422192892211131408793125422,319999,999996,0,0000000000000000000000000000000000000000000000000000000000000000918404c0a2d79f57a37278d626c13f5ed636838b5709bac95f6471ab8c7ac22e000000000000000000000000000000000000000000000000000000000004e1ff00000000000000000000000000000000000000000000000000000000000f423c0000000000000000000000000000000000000000000000000000000000000000
OrderFilled,37025866,50,0x7266a73b8e1868fc74d83713d5e3e10375bd35e007900bb14648db58fbbf2980,0x7f3b8eab7ebe88178c39c68b8b29c51bcf731bfa,CTF_Exchange,0,7499310772839000939827460818108209122328490677343888452292252718053799772723,679997,999996,0,0000000000000000000000000000000000000000000000000000000000000000109475a071ffbee10e994859ed2bc8329f1b347bfc96756d5eeccd03b1a0423300000000000000000000000000000000000000000000000000000000000a603d00000000000000000000000000000000000000000000000000000000000f423c0000000000000000000000000000000000000000000000000000000000000000
OrderFilled,37025871,66,0x8779fa636a21f6f89980530792690c00d5a96c4b5fdd96f7f02cbf7be36184ca,0x6dd6314d1670f9f1ccccbd6746b0bf2f2fa0f5f4,0x7f3b8eab7ebe88178c39c68b8b29c51bcf731bfa,0,10715043962341292242163832255523703116280692082153281340642602592290195499485,440000,1000000,0,000000000000000000000000000000000000000000000000000000000000000017b07ffdb334cc8e5b017e6cede1f245ae37e0981dd8e7a819b1d8a11fc5e9dd000000000000000000000000000000000000000000000000000000000006b6c000000000000000000000000000000000000000000000000000000000000f42400000000000000000000000000000000000000000000000000000000000000000
OrderFilled,37025871,66,0xec0d0da6dc43b0991c4f0e25940a54d57e6bd572c2809be02711437ae1df8b2f,0x7f3b8eab7ebe88178c39c68b8b29c51bcf731bfa,CTF_Exchange,0,80085489243215790077454313513728486445319747473476157602131800551595373270758,560000,1000000,0,0000000000000000000000000000000000000000000000000000000000000000b10ec7d4d145ee84b5d21668a09793137018a8a35b4a6faee3080714c40496e60000000000000000000000000000000000000000000000000000000000088b8000000000000000000000000000000000000000000000000000000000000f42400000000000000000000000000000000000000000000000000000000000000000
OrderFilled,37026225,51,0x8779fa636a21f6f89980530792690c00d5a96c4b5fdd96f7f02cbf7be36184ca,0x6dd6314d1670f9f1ccccbd6746b0bf2f2fa0f5f4,0x7f3b8eab7ebe88178c39c68b8b29c51bcf731bfa,0,10715043962341292242163832255523703116280692082153281340642602592290195499485,408571,928570,0,000000000000000000000000000000000000000000000000000000000000000017b07ffdb334cc8e5b017e6cede1f245ae37e0981dd8e7a819b1d8a11fc5e9dd0000000000000000000000000000000000000000000000000000000000063bfb00000000000000000000000000000000000000000000000000000000000e2b3a0000000000000000000000000000000000000000000000000000000000000000
OrderFilled,37026225,51,0x084f72565fb9a870ffdbdbaee8f3f79c06226d0d469da5cf4b1f6d8248059223,0x7f3b8eab7ebe88178c39c68b8b29c51bcf731bfa,CTF_Exchange,0,80085489243215790077454313513728486445319747473476157602131800551595373270758,519999,928570,0,0000000000000000000000000000000000000000000000000000000000000000b10ec7d4d145ee84b5d21668a09793137018a8a35b4a6faee3080714c40496e6000000000000000000000000000000000000000000000000000000000007ef3f00000000000000000000000000000000000000000000000000000000000e2b3a0000000000000000000000000000000000000000000000000000000000000000
OrderFilled,37027373,40,0xe4cb8aa69cd70836845ec50a4e2a2b4fc651d5671faeda98888cab7221c091ea,0x94e6f2d2af118192e5cba0f1b6a8781fce6b1bc2,0xe786d7e6349fb2a1721acacd12523cc09063f1ea,0,54663117294022528385601661991520131323669248856526706218963217967937304019396,434782,5434775,0,000000000000000000000000000000000000000000000000000000000000000078da3a5cd3ce1281cbc6569e8cd150ca186f1bd5c16a8057d54e7abe16da41c4000000000000000000000000000000000000000000000000000000000006a25e000000000000000000000000000000000000000000000000000000000052ed970000000000000000000000000000000000000000000000000000000000000000
OrderFilled,37027373,40,0xcbb494b9efcb27549316c025016752f11c1cffb9568bd24c9afb2314af3298fb,0xe786d7e6349fb2a1721acacd12523cc09063f1ea,CTF_Exchange,0,82605074636298019650875866528882317585922531397163514824755769999593709272661,4999993,5434775,0,0000000000000000000000000000000000000000000000000000000000000000b6a0d0bd3083270015b350fa3b76e2d206572fe3ac727a0f3197c3507d287e5500000000000000000000000000000000000000000000000000000000004c4b39000000000000000000000000000000000000000000000000000000000052ed970000000000000000000000000000000000000000000000000000000000000000
OrderFilled,37027539,14,0x0a0810eec0b66a3fc0ea9fb5d10a1b3436e8c53a50051340a3ce1dc6c4740e22,0xb2d62e284ac9f13f09dcdd8accab61bfdd7af3bd,0x400a4889afc3328c3f32ec48f19e0aad37f36c65,0,72044801958932376213942522155627434496146777860490700435168293831379994699414,203030302,303030301,0,00000000000000000000000000000000000000000000000000000000000000009f47e9b182e400c0ffe59d0676caab0a05d037f72f429d057b0e28f5c3f26696000000000000000000000000000000000000000000000000000000000c19ff1e00000000000000000000000000000000000000000000000000000000120fe01d0000000000000000000000000000000000000000000000000000000000000000
OrderFilled,37027539,14,0x42a2905f5f2caec811ac9242787ea5007e1b1eec49b14dd118d4f98e9bcb9d87,0x400a4889afc3328c3f32ec48f19e0aad37f36c65,CTF_Exchange,0,60777290337556307846082122611643867373415691927705756558171303096586770149710,99999999,303030301,0,0000000000000000000000000000000000000000000000000000000000000000865eba2f6bfa750358eefc9bce785439eb86ba267d3f3eee5c78242f8f9d714e0000000000000000000000000000000000000000000000000000000005f5e0ff00000000000000000000000000000000000000000000000000000000120fe01d0000000000000000000000000000000000000000000000000000000000000000
OrderFilled,37028274,61,0x87e2f3ebcda295afe0de48045187b6187a58bcfe2a0175b58248bf615d51773c,0xbb48305c414ef33480491885fa5cbc30bea21d26,0x03b99a764186ecc4be956c81c8fb203ae4247dc6,0,63414574955591770473266166605246569121935971581627956000955579339328790256702,11111111,111111110,0,00000000000000000000000000000000000000000000000000000000000000008c3360a2af6263f4e1aea975f1dc21b3e2741cc706809932523dc450f700dc3e0000000000000000000000000000000000000000000000000000000000a98ac700000000000000000000000000000000000000000000000000000000069f6bc60000000000000000000000000000000000000000000000000000000000000000
OrderFilled,37028274,61,0xb027a7ca5703afe60ebfd458a71690a1ef4fd19141e721fc4888ca01647b7b1c,0x03b99a764186ecc4be956c81c8fb203ae4247dc6,CTF_Exchange,0,90421200627469287880519613061929208554581143025038571108604080630495097434908,99999999,111111110,0,0000000000000000000000000000000000000000000000000000000000000000c7e895ff3312b323d16642b017d78cb799cb8619f8041438c1681a31b8c8b31c0000000000000000000000000000000000000000000000000000000005f5e0ff00000000000000000000000000000000000000000000000000000000069f6bc60000000000000000000000000000000000000000000000000000000000000000
